0,0,4.242218,6.8618364
0,1,5.876631,7.0673404
1,0,4.0826416,6.8964596
1,1,6.164981,6.797097
2,0,3.275856,6.689036
2,1,5.371785,6.791977
3,0,3.2036858,7.195091
3,1,4.709738,7.1712885
4,0,3.350852,7.5237846
4,1,4.3999743,7.0109015
5,0,3.5924964,7.1199675
5,1,4.7409334,6.6318903
6,0,3.39081,7.34446
6,1,3.7562275,6.512408
7,0,3.3877683,7.2330737
7,1,3.6219323,6.4841833
8,0,3.2075615,6.523399
8,1,3.2039742,6.649699
9,0,3.109418,6.222682
9,1,2.7326164,7.2587004
10,0,2.933258,6.5923214
10,1,2.5487385,7.242594
11,0,3.2981591,6.4376736
11,1,1.401443,7.5061173
0,2,4.560615,6.7797713
0,3,7.7524676,6.5464735
1,2,4.4021554,5.8597584
1,3,7.448214,6.509503
2,2,3.6890974,5.8463635
2,3,6.81051,6.445049
3,2,3.9413724,6.2612615
3,3,5.870071,6.5125575
4,2,4.213893,6.414725
4,3,5.4307137,6.654624
5,2,4.269704,6.319047
5,3,5.4854603,6.6330824
6,2,3.7135844,6.209016
6,3,5.365925,6.3929863
7,2,3.1055796,5.9793434
7,3,4.642314,6.2039633
8,2,2.7811098,5.463227
8,3,4.0995846,5.8203135
9,2,2.5142887,5.0233545
9,3,3.618715,5.373145
10,2,2.7876866,4.875173
10,3,3.1678452,5.338216
11,2,1.9591072,4.673903
11,3,2.7461357,5.2441278
0,4,5.6275196,5.869251
0,5,7.065386,6.935902
1,4,5.5919576,6.200071
1,5,7.349962,6.769496
2,4,5.3180375,6.107037
2,5,7.650854,6.7371325
3,4,5.4469776,6.296708
3,5,6.574102,7.245665
4,4,5.6779113,6.3788395
4,5,6.815031,7.9431524
5,4,5.834585,6.410165
5,5,5.5350766,7.936902
6,4,5.6239414,6.389038
6,5,5.1383915,7.623925
7,4,5.622237,6.0647264
7,5,5.3016787,7.373896
8,4,5.322531,6.336104
8,5,5.197349,7.337341
9,4,5.1016827,6.417593
9,5,4.768564,6.911062
10,4,4.7051864,6.59515
10,5,4.9457846,6.678333
11,4,5.316413,6.491426
11,5,5.552038,6.6109624
0,6,4.8954325,6.4616804
0,7,6.508946,6.8076887
1,6,5.020546,5.913349
1,7,6.253208,6.5295787
2,6,4.2464514,6.1389637
2,7,5.732227,6.551196
3,6,4.510301,5.879886
3,7,4.5866446,6.8096642
4,6,4.669586,5.708573
4,7,4.0136356,6.5449157
5,6,4.5856724,5.918536
5,7,3.7535048,6.407272
6,6,4.416374,5.9820957
6,7,4.1219087,6.0421104
7,6,4.233125,5.415632
7,7,3.6301928,5.8358617
8,6,3.8868675,4.1827836
8,7,3.4490075,5.143934
9,6,3.36623,4.39693
9,7,3.4096026,4.1673937
10,6,3.2745419,4.4767785
10,7,3.215502,4.1844044
11,6,2.9424863,4.1999044
11,7,3.125426,4.087817
0,8,4.81978,6.6797223
0,9,6.296842,6.9890018
1,8,4.643239,6.5473113
1,9,6.0470595,6.80967
2,8,4.3197737,6.3938227
2,9,5.3257923,6.630381
3,8,3.9415853,6.572965
3,9,4.6531706,7.0237613
4,8,3.8492541,6.1606426
4,9,4.663104,6.158718
5,8,3.7055893,6.2072434
5,9,4.1938353,6.421913
6,8,3.307072,6.1027484
6,9,4.3917313,5.8981643
7,8,3.1948385,5.6522903
7,9,3.6452029,6.004695
8,8,3.1179583,5.8401575
8,9,3.2917871,5.7625523
