1,1,7.38,-1.55
2,1,6.98,-1.51
3,1,6.54,-1.48
4,1,6.07,-1.48
5,1,5.58,-1.48
6,1,5.09,-1.49
7,1,4.6,-1.51
8,1,4.15,-1.51
9,1,3.73,-1.5
2,2,7.26,-1.1
3,2,6.91,-1.11
4,2,6.53,-1.08
5,2,6.12,-1.01
6,2,5.69,-0.93
7,2,5.24,-0.86
8,2,4.78,-0.8
9,2,4.3,-0.76
8,3,-3.53,-6.74
9,3,-3.14,-5.9
22,1,6.54,-1.48
23,1,6.07,-1.48
24,1,5.58,-1.48
25,1,5.09,-1.49
26,1,4.6,-1.51
27,1,4.15,-1.51
28,1,3.73,-1.5
29,1,3.37,-1.48
30,1,3.06,-1.44
22,2,6.91,-1.11
23,2,6.53,-1.08
24,2,6.12,-1.01
25,2,5.69,-0.93
26,2,5.24,-0.86
27,2,4.78,-0.8
28,2,4.3,-0.76
29,2,3.82,-0.74
30,2,3.34,-0.75
27,3,-3.53,-6.74
28,3,-3.14,-5.9
29,3,-2.75,-5.24
30,3,-2.33,-4.68
43,1,5.58,-1.48
44,1,5.09,-1.49
45,1,4.6,-1.51
46,1,4.15,-1.51
47,1,3.73,-1.5
48,1,3.37,-1.48
49,1,3.06,-1.44
50,1,2.77,-1.39
51,1,2.45,-1.37
43,2,6.12,-1.01
44,2,5.69,-0.93
45,2,5.24,-0.86
46,2,4.78,-0.8
47,2,4.3,-0.76
48,2,3.82,-0.74
49,2,3.34,-0.75
50,2,2.87,-0.76
51,2,2.41,-0.77
46,3,-3.53,-6.74
47,3,-3.14,-5.9
48,3,-2.75,-5.24
49,3,-2.33,-4.68
50,3,-1.84,-4.14
51,3,-1.3,-3.61
64,1,4.6,-1.51
65,1,4.15,-1.51
66,1,3.73,-1.5
67,1,3.37,-1.48
68,1,3.06,-1.44
69,1,2.77,-1.39
70,1,2.45,-1.37
71,1,2.08,-1.36
72,1,1.64,-1.36
64,2,5.24,-0.86
65,2,4.78,-0.8
66,2,4.3,-0.76
67,2,3.82,-0.74
68,2,3.34,-0.75
69,2,2.87,-0.76
70,2,2.41,-0.77
71,2,1.96,-0.76
72,2,1.5,-0.74
65,3,-3.53,-6.74
66,3,-3.14,-5.9
67,3,-2.75,-5.24
68,3,-2.33,-4.68
69,3,-1.84,-4.14
70,3,-1.3,-3.61
71,3,-0.78,-3.14
72,3,-0.31,-2.8
85,1,3.73,-1.5
86,1,3.37,-1.48
87,1,3.06,-1.44
88,1,2.77,-1.39
89,1,2.45,-1.37
90,1,2.08,-1.36
91,1,1.64,-1.36
92,1,1.15,-1.38
93,1,0.64,-1.4
85,2,4.3,-0.76
86,2,3.82,-0.74
87,2,3.34,-0.75
88,2,2.87,-0.76
89,2,2.41,-0.77
90,2,1.96,-0.76
91,2,1.5,-0.74
92,2,1.02,-0.73
93,2,0.52,-0.71
85,3,-3.14,-5.9
86,3,-2.75,-5.24
87,3,-2.33,-4.68
88,3,-1.84,-4.14
89,3,-1.3,-3.61
90,3,-0.78,-3.14
91,3,-0.31,-2.8
92,3,0.23,-2.53
93,3,0.9,-2.3
106,1,3.06,-1.44
107,1,2.77,-1.39
108,1,2.45,-1.37
109,1,2.08,-1.36
110,1,1.64,-1.36
111,1,1.15,-1.38
112,1,0.64,-1.4
113,1,0.12,-1.45
114,1,-0.39,-1.51
106,2,3.34,-0.75
107,2,2.87,-0.76
108,2,2.41,-0.77
109,2,1.96,-0.76
110,2,1.5,-0.74
111,2,1.02,-0.73
112,2,0.52,-0.71
113,2,0.02,-0.71
114,2,-0.48,-0.72
106,3,-2.33,-4.68
107,3,-1.84,-4.14
108,3,-1.3,-3.61
109,3,-0.78,-3.14
110,3,-0.31,-2.8
111,3,0.23,-2.53
112,3,0.9,-2.3
113,3,1.59,-2.03
114,3,2.24,-1.76
127,1,2.45,-1.37
128,1,2.08,-1.36
129,1,1.64,-1.36
130,1,1.15,-1.38
131,1,0.64,-1.4
132,1,0.12,-1.45
133,1,-0.39,-1.51
134,1,-0.88,-1.57
135,1,-1.37,-1.6
127,2,2.41,-0.77
128,2,1.96,-0.76
129,2,1.5,-0.74
130,2,1.02,-0.73
131,2,0.52,-0.71
132,2,0.02,-0.71
133,2,-0.48,-0.72
134,2,-0.98,-0.74
135,2,-1.47,-0.77
127,3,-1.3,-3.61
128,3,-0.78,-3.14
129,3,-0.31,-2.8
130,3,0.23,-2.53
131,3,0.9,-2.3
132,3,1.59,-2.03
133,3,2.24,-1.76
134,3,2.88,-1.55
135,3,3.53,-1.42
135,5,-0.27,-6.7
148,1,6.98,-1.51
149,1,6.54,-1.48
150,1,6.07,-1.48
151,1,5.58,-1.48
152,1,5.09,-1.49
153,1,4.6,-1.51
154,1,4.15,-1.51
155,1,3.73,-1.5
156,1,3.37,-1.48
148,2,7.26,-1.1
149,2,6.91,-1.11
150,2,6.53,-1.08
151,2,6.12,-1.01
152,2,5.69,-0.93
153,2,5.24,-0.86
154,2,4.78,-0.8
155,2,4.3,-0.76
156,2,3.82,-0.74
154,3,-3.53,-6.74
155,3,-3.14,-5.9
156,3,-2.75,-5.24
169,1,6.07,-1.48
170,1,5.58,-1.48
171,1,5.09,-1.49
172,1,4.6,-1.51
173,1,4.15,-1.51
174,1,3.73,-1.5
175,1,3.37,-1.48
176,1,3.06,-1.44
177,1,2.77,-1.39
169,2,6.53,-1.08
170,2,6.12,-1.01
171,2,5.69,-0.93
172,2,5.24,-0.86
173,2,4.78,-0.8
174,2,4.3,-0.76
175,2,3.82,-0.74
176,2,3.34,-0.75
177,2,2.87,-0.76
173,3,-3.53,-6.74
174,3,-3.14,-5.9
175,3,-2.75,-5.24
176,3,-2.33,-4.68
177,3,-1.84,-4.14
190,1,5.09,-1.49
191,1,4.6,-1.51
192,1,4.15,-1.51
193,1,3.73,-1.5
194,1,3.37,-1.48
195,1,3.06,-1.44
196,1,2.77,-1.39
197,1,2.45,-1.37
