1,4,7.04,2.27
2,4,6.36,2.34
3,4,5.65,2.45
4,4,4.93,2.59
5,4,4.23,2.76
6,4,3.54,2.97
7,4,2.88,3.2
8,4,2.25,3.44
9,4,1.63,3.67
1,5,7.45,1.69
2,5,6.76,1.65
3,5,6.07,1.72
4,5,5.37,1.87
5,5,4.66,2.07
6,5,3.94,2.27
7,5,3.21,2.45
8,5,2.49,2.62
9,5,1.8,2.78
22,4,5.65,2.45
23,4,4.93,2.59
24,4,4.23,2.76
25,4,3.54,2.97
26,4,2.88,3.2
27,4,2.25,3.44
28,4,1.63,3.67
29,4,1.01,3.88
30,4,0.37,4.06
22,5,6.07,1.72
23,5,5.37,1.87
24,5,4.66,2.07
25,5,3.94,2.27
26,5,3.21,2.45
27,5,2.49,2.62
28,5,1.8,2.78
29,5,1.12,2.95
30,5,0.46,3.12
43,4,7.04,2.27
44,4,6.36,2.34
45,4,5.65,2.45
46,4,4.93,2.59
47,4,4.23,2.76
48,4,3.54,2.97
49,4,2.88,3.2
50,4,2.25,3.44
51,4,1.63,3.67
43,5,7.45,1.69
44,5,6.76,1.65
45,5,6.07,1.72
46,5,5.37,1.87
47,5,4.66,2.07
48,5,3.94,2.27
49,5,3.21,2.45
50,5,2.49,2.62
51,5,1.8,2.78
64,4,5.65,2.45
65,4,4.93,2.59
66,4,4.23,2.76
67,4,3.54,2.97
68,4,2.88,3.2
69,4,2.25,3.44
70,4,1.63,3.67
71,4,1.01,3.88
72,4,0.37,4.06
64,5,6.07,1.72
65,5,5.37,1.87
66,5,4.66,2.07
67,5,3.94,2.27
68,5,3.21,2.45
69,5,2.49,2.62
70,5,1.8,2.78
71,5,1.12,2.95
72,5,0.46,3.12
85,6,7.41,2.15
86,6,6.98,2.14
87,6,6.56,2.09
88,6,6.13,2.04
89,6,5.69,2.01
90,6,5.23,2.03
91,6,4.75,2.12
92,6,4.25,2.24
93,6,3.77,2.33
106,6,6.56,2.09
107,6,6.13,2.04
108,6,5.69,2.01
109,6,5.23,2.03
110,6,4.75,2.12
111,6,4.25,2.24
112,6,3.77,2.33
113,6,3.3,2.39
114,6,2.84,2.42
